ano;tipo_uva;cultivar;quantidade
1996;Outros;Seyve Villard 12375;0
1996;Outros;Tardia de Caxias;0
1996;Outros;Outras(2);49576
1997;Tintas;TINTAS;276583456
1997;Outros;Bacarina;0
1997;Outros;Bailey;0
1997;Outros;Bordo;32904803
1997;Outros;Bourdin (S);0
1997;Outros;BRS Carmen;0
1997;Outros;BRS Cora;0
1997;Outros;BRS Magna;0
1997;Outros;BRS Margot;0
1997;Outros;BRS Morena;0
1997;Outros;BRS Núbia;0
1997;Outros;BRS Rúbea;0
1997;Outros;BRS Violeta;0
1997;Outros;BRS Vitória;0
1997;Outros;Champagnon (Champanheta);0
1997;Outros;Coleções;0
1997;Outros;Concord;25314872
1997;Outros;Concord clone 30;0
1997;Outros;Couderc;10236308
1997;Outros;Cynthiana(1);470750
1997;Outros;Herbemont;24288342
1997;Outros;IAC 138022;0
1997;Outros;Isabel;162509173
1997;Outros;Isabel Precoce;0
1997;Outros;Jacquez;1913297
1997;Outros;Kyoko;0
1997;Outros;Landot;0
1997;Outros;Mistura de uvas americanas tinto;0
1997;Outros;Oberlin;0
1997;Outros;Othello;31225
1997;Outros;Paco;0
1997;Outros;Patricia;0
1997;Outros;Seibel;18914686
1997;Outros;Seibel 2 (seibeleto);0
1997;Outros;Seyve Willard (Tinta);0
1997;Outros;Vênus;0
1997;Brancas;BRANCAS E ROSADAS;42990852
1997;Outros;Baco;1030
1997;Outros;Bokay;0
1997;Outros;BRS Bibiana;0
1997;Outros;BRS Clara;0
1997;Outros;BRS Lorena;0
1997;Outros;Couderc 13;3702369
1997;Outros;Delaware;0
1997;Outros;Dona Zillá;0
1997;Outros;Dut Chess;0
1997;Outros;Goethe;337063
1997;Outros;IAC;0
1997;Outros;Juliana;0
1997;Outros;Martha;9311
1997;Outros;Mistura de uvas americanas;0
1997;Outros;Moscato Embrapa;0
1997;Outros;Niagara;30382883
1997;Outros;Niagara Branca;0
1997;Outros;Niagara Rosada;6321306
1997;Outros;Poloske;0
1997;Outros;Seleções;0
1997;Outros;Seyve Villard;0
1997;Outros;Seyve Villard 5276;0
1997;Outros;Seyve Villard 12375;2219710
1997;Outros;Tardia de Caxias;0
1997;Outros;Outras(2);17180
1998;Tintas;TINTAS;242607184
1998;Outros;Bacarina;0
1998;Outros;Bailey;0
1998;Outros;Bordo;34014727
1998;Outros;Bourdin (S);7270
1998;Outros;BRS Carmen;0
1998;Outros;BRS Cora;0
1998;Outros;BRS Magna;0
1998;Outros;BRS Margot;0
1998;Outros;BRS Morena;0
1998;Outros;BRS Núbia;0
1998;Outros;BRS Rúbea;0
1998;Outros;BRS Violeta;0
1998;Outros;BRS Vitória;0
1998;Outros;Champagnon (Champanheta);0
1998;Outros;Coleções;0
1998;Outros;Concord;21850423
1998;Outros;Concord clone 30;0
1998;Outros;Couderc;9098481
1998;Outros;Cynthiana(1);292590
1998;Outros;Herbemont;17315058
1998;Outros;IAC 138022;0
1998;Outros;Isabel;143410394
1998;Outros;Isabel Precoce;0
1998;Outros;Jacquez;2221138
1998;Outros;Kyoko;0
1998;Outros;Landot;0
1998;Outros;Mistura de uvas americanas tinto;0
1998;Outros;Oberlin;2826
1998;Outros;Othello;55456
1998;Outros;Paco;0
1998;Outros;Patricia;0
1998;Outros;Seibel;14338821
1998;Outros;Seibel 2 (seibeleto);0
1998;Outros;Seyve Willard (Tinta);0
1998;Outros;Vênus;0
1998;Brancas;BRANCAS E ROSADAS;25221416
1998;Outros;Baco;1012
1998;Outros;Bokay;0
1998;Outros;BRS Bibiana;0
1998;Outros;BRS Clara;0
1998;Outros;BRS Lorena;0
1998;Outros;Couderc 13;2598439
1998;Outros;Delaware;0
1998;Outros;Dona Zillá;0
1998;Outros;Dut Chess;16342
1998;Outros;Goethe;322158
1998;Outros;IAC;0
1998;Outros;Juliana;0
1998;Outros;Martha;4307
1998;Outros;Mistura de uvas americanas;0
1998;Outros;Moscato Embrapa;0
1998;Outros;Niagara;16338939
1998;Outros;Niagara Branca;0
1998;Outros;Niagara Rosada;4312102
1998;Outros;Poloske;0
1998;Outros;Seleções;0
1998;Outros;Seyve Villard;1564884
1998;Outros;Seyve Villard 5276;0
1998;Outros;Seyve Villard 12375;63233
1998;Outros;Tardia de Caxias;0
1998;Outros;Outras(2);0
1999;Tintas;TINTAS;327487348
1999;Outros;Bacarina;0
1999;Outros;Bailey;0
1999;Outros;Bordo;40736069
1999;Outros;Bourdin (S);0
1999;Outros;BRS Carmen;0
1999;Outros;BRS Cora;0
1999;Outros;BRS Magna;0
1999;Outros;BRS Margot;0
1999;Outros;BRS Morena;0
1999;Outros;BRS Núbia;0
1999;Outros;BRS Rúbea;0
1999;Outros;BRS Violeta;0
1999;Outros;BRS Vitória;0
1999;Outros;Champagnon (Champanheta);0
1999;Outros;Coleções;0
1999;Outros;Concord;21225797
1999;Outros;Concord clone 30;0
1999;Outros;Couderc;15235782
1999;Outros;Cynthiana(1);501809
1999;Outros;Herbemont;25009687
1999;Outros;IAC 138022;0
1999;Outros;Isabel;195025199
1999;Outros;Isabel Precoce;0
1999;Outros;Jacquez;1735671
1999;Outros;Kyoko;0
1999;Outros;Landot;0
1999;Outros;Mistura de uvas americanas tinto;0
1999;Outros;Oberlin;0
1999;Outros;Othello;70987
1999;Outros;Paco;0
1999;Outros;Patricia;0
1999;Outros;Seibel;27946347
1999;Outros;Seibel 2 (seibeleto);0
1999;Outros;Seyve Willard (Tinta);0
1999;Outros;Vênus;0
1999;Brancas;BRANCAS E ROSADAS;41020063
1999;Outros;Baco;106
1999;Outros;Bokay;0
1999;Outros;BRS Bibiana;0
1999;Outros;BRS Clara;0
1999;Outros;BRS Lorena;0
1999;Outros;Couderc 13;4524048
1999;Outros;Delaware;0
1999;Outros;Dona Zillá;0
1999;Outros;Dut Chess;15706
1999;Outros;Goethe;318742
1999;Outros;IAC;0
1999;Outros;Juliana;0
1999;Outros;Martha;5128
1999;Outros;Mistura de uvas americanas;0
1999;Outros;Moscato Embrapa;51522
1999;Outros;Niagara;1467529
1999;Outros;Niagara Branca;26743235
1999;Outros;Niagara Rosada;5387168
1999;Outros;Poloske;0
1999;Outros;Seleções;0
1999;Outros;Seyve Villard;1741794
1999;Outros;Seyve Villard 5276;0
1999;Outros;Seyve Villard 12375;426691
1999;Outros;Tardia de Caxias;0
1999;Outros;Outras(2);338394
2000;Tintas;TINTAS;397963584
2000;Outros;Bacarina;0
2000;Outros;Bailey;0
2000;Outros;Bordo;52382471
2000;Outros;Bourdin (S);0
2000;Outros;BRS Carmen;0
2000;Outros;BRS Cora;0
2000;Outros;BRS Magna;0
2000;Outros;BRS Margot;0
2000;Outros;BRS Morena;0
2000;Outros;BRS Núbia;0
2000;Outros;BRS Rúbea;6716
2000;Outros;BRS Violeta;0
2000;Outros;BRS Vitória;0
2000;Outros;Champagnon (Champanheta);0
2000;Outros;Coleções;0
2000;Outros;Concord;30977892
2000;Outros;Concord clone 30;0
2000;Outros;Couderc;18482712
2000;Outros;Cynthiana(1);655439
2000;Outros;Herbemont;25932525
2000;Outros;IAC 138022;0
2000;Outros;Isabel;237507385
2000;Outros;Isabel Precoce;0
2000;Outros;Jacquez;0
2000;Outros;Kyoko;0
2000;Outros;Landot;223
2000;Outros;Mistura de uvas americanas tinto;0
2000;Outros;Oberlin;4380
2000;Outros;Othello;80659
2000;Outros;Paco;0
2000;Outros;Patricia;0
2000;Outros;Seibel;31253537
2000;Outros;Seibel 2 (seibeleto);0
2000;Outros;Seyve Willard (Tinta);679645
2000;Outros;Vênus;0
2000;Brancas;BRANCAS E ROSADAS;49381965
2000;Outros;Baco;0
2000;Outros;Bokay;0
2000;Outros;BRS Bibiana;0
2000;Outros;BRS Clara;0
2000;Outros;BRS Lorena;0
2000;Outros;Couderc 13;6123476
2000;Outros;Delaware;0
2000;Outros;Dona Zillá;89841
2000;Outros;Dut Chess;0
2000;Outros;Goethe;501930
2000;Outros;IAC;0
2000;Outros;Juliana;0
2000;Outros;Martha;10397
2000;Outros;Mistura de uvas americanas;0
2000;Outros;Moscato Embrapa;73931
2000;Outros;Niagara;0
2000;Outros;Niagara Branca;29969046
2000;Outros;Niagara Rosada;10125596
2000;Outros;Poloske;0
2000;Outros;Seleções;0
2000;Outros;Seyve Villard;982857
2000;Outros;Seyve Villard 5276;0
2000;Outros;Seyve Villard 12375;1447387
2000;Outros;Tardia de Caxias;0
2000;Outros;Outras(2);57504
2001;Tintas;TINTAS;324932786
2001;Outros;Bacarina;0
2001;Outros;Bailey;425674
2001;Outros;Bordo;42098781
2001;Outros;Bourdin (S);0
2001;Outros;BRS Carmen;0
2001;Outros;BRS Cora;0
2001;Outros;BRS Magna;0
2001;Outros;BRS Margot;0
2001;Outros;BRS Morena;0
2001;Outros;BRS Núbia;0
2001;Outros;BRS Rúbea;32167
2001;Outros;BRS Violeta;0
2001;Outros;BRS Vitória;0
2001;Outros;Champagnon (Champanheta);0
2001;Outros;Coleções;0
2001;Outros;Concord;32948855
2001;Outros;Concord clone 30;0
2001;Outros;Couderc;17623308
2001;Outros;Cynthiana(1);788473
2001;Outros;Herbemont;17762997
2001;Outros;IAC 138022;0
2001;Outros;Isabel;188547951
2001;Outros;Isabel Precoce;0
2001;Outros;Jacquez;0
2001;Outros;Kyoko;0
2001;Outros;Landot;1585
2001;Outros;Mistura de uvas americanas tinto;0
2001;Outros;Oberlin;0
2001;Outros;Othello;155060
2001;Outros;Paco;0
2001;Outros;Patricia;0
2001;Outros;Seibel;20842760
2001;Outros;Seibel 2 (seibeleto);2842841
2001;Outros;Seyve Willard (Tinta);862334
2001;Outros;Vênus;0
2001;Brancas;BRANCAS E ROSADAS;61332258
2001;Outros;Baco;0
2001;Outros;Bokay;0
2001;Outros;BRS Bibiana;0
2001;Outros;BRS Clara;0
2001;Outros;BRS Lorena;0
2001;Outros;Couderc 13;7809061
2001;Outros;Delaware;0
2001;Outros;Dona Zillá;251529
2001;Outros;Dut Chess;0
2001;Outros;Goethe;379003
2001;Outros;IAC;0
2001;Outros;Juliana;0
2001;Outros;Martha;16353
2001;Outros;Mistura de uvas americanas;0
2001;Outros;Moscato Embrapa;875554
2001;Outros;Niagara;0
2001;Outros;Niagara Branca;34145485
2001;Outros;Niagara Rosada;16150486
2001;Outros;Poloske;0
2001;Outros;Seleções;0
2001;Outros;Seyve Villard;726630
2001;Outros;Seyve Villard 5276;0
2001;Outros;Seyve Villard 12375;936740
2001;Outros;Tardia de Caxias;25735
2001;Outros;Outras(2);15682
2002;Tintas;TINTAS;369274630
2002;Outros;Bacarina;18100
2002;Outros;Bailey;12421
2002;Outros;Bordo;54989827
2002;Outros;Bourdin (S);0
2002;Outros;BRS Carmen;0
2002;Outros;BRS Cora;0
2002;Outros;BRS Magna;0
2002;Outros;BRS Margot;0
2002;Outros;BRS Morena;0
2002;Outros;BRS Núbia;0
2002;Outros;BRS Rúbea;68948
2002;Outros;BRS Violeta;0
2002;Outros;BRS Vitória;0
2002;Outros;Champagnon (Champanheta);5905
2002;Outros;Coleções;490
2002;Outros;Concord;34686034
2002;Outros;Concord clone 30;0
2002;Outros;Couderc;20199921
2002;Outros;Cynthiana(1);741160
2002;Outros;Herbemont;15343264
2002;Outros;IAC 138022;0
2002;Outros;Isabel;211737269
2002;Outros;Isabel Precoce;0
2002;Outros;Jacquez;24008333
2002;Outros;Kyoko;0
2002;Outros;Landot;0
2002;Outros;Mistura de uvas americanas tinto;0
2002;Outros;Oberlin;2610
2002;Outros;Othello;0
2002;Outros;Paco;0
2002;Outros;Patricia;0
2002;Outros;Seibel;4101
2002;Outros;Seibel 2 (seibeleto);6693445
2002;Outros;Seyve Willard (Tinta);762802
2002;Outros;Vênus;0
2002;Brancas;BRANCAS E ROSADAS;57315866
2002;Outros;Baco;155
2002;Outros;Bokay;0
2002;Outros;BRS Bibiana;0
2002;Outros;BRS Clara;0
2002;Outros;BRS Lorena;0
2002;Outros;Couderc 13;7605912
2002;Outros;Delaware;5360
2002;Outros;Dona Zillá;83222
2002;Outros;Dut Chess;0
2002;Outros;Goethe;463452
2002;Outros;IAC;0
2002;Outros;Juliana;0
2002;Outros;Martha;15890
2002;Outros;Mistura de uvas americanas;0
2002;Outros;Moscato Embrapa;1149812
2002;Outros;Niagara;0
2002;Outros;Niagara Branca;36195634
2002;Outros;Niagara Rosada;10417448
2002;Outros;Poloske;0
2002;Outros;Seleções;0
2002;Outros;Seyve Villard;423282
2002;Outros;Seyve Villard 5276;0
2002;Outros;Seyve Villard 12375;867152
2002;Outros;Tardia de Caxias;19580
2002;Outros;Outras(2);68967
2003;Tintas;TINTAS;286752289
2003;Outros;Bacarina;15505
2003;Outros;Bailey;7917
2003;Outros;Bordo;39213494
2003;Outros;Bourdin (S);0
2003;Outros;BRS Carmen;0
2003;Outros;BRS Cora;0
2003;Outros;BRS Magna;0
2003;Outros;BRS Margot;0
2003;Outros;BRS Morena;0
2003;Outros;BRS Núbia;0
2003;Outros;BRS Rúbea;74254
2003;Outros;BRS Violeta;0
2003;Outros;BRS Vitória;0
2003;Outros;Champagnon (Champanheta);26979
2003;Outros;Coleções;0
2003;Outros;Concord;27455055
2003;Outros;Concord clone 30;0
2003;Outros;Couderc;22395538
2003;Outros;Cynthiana(1);809515
2003;Outros;Herbemont;17060345
2003;Outros;IAC 138022;0
2003;Outros;Isabel;151317201
2003;Outros;Isabel Precoce;0
2003;Outros;Jacquez;20945416
2003;Outros;Kyoko;0
2003;Outros;Landot;0
2003;Outros;Mistura de uvas americanas tinto;0
2003;Outros;Oberlin;2230
2003;Outros;Othello;0
2003;Outros;Paco;0
2003;Outros;Patricia;0
2003;Outros;Seibel;2550
2003;Outros;Seibel 2 (seibeleto);6423177
2003;Outros;Seyve Willard (Tinta);1003113
2003;Outros;Vênus;0
2003;Brancas;BRANCAS E ROSADAS;53156823
2003;Outros;Baco;0
2003;Outros;Bokay;0
2003;Outros;BRS Bibiana;0
2003;Outros;BRS Clara;0
2003;Outros;BRS Lorena;0
2003;Outros;Couderc 13;8908218
2003;Outros;Delaware;0
2003;Outros;Dona Zillá;105665
2003;Outros;Dut Chess;0
2003;Outros;Goethe;246111
2003;Outros;IAC;0
2003;Outros;Juliana;0
2003;Outros;Martha;8845
2003;Outros;Mistura de uvas americanas;0
2003;Outros;Moscato Embrapa;1445602
2003;Outros;Niagara;0
2003;Outros;Niagara Branca;31185522
2003;Outros;Niagara Rosada;9527834
2003;Outros;Poloske;0
2003;Outros;Seleções;0
2003;Outros;Seyve Villard;994378
2003;Outros;Seyve Villard 5276;0
2003;Outros;Seyve Villard 12375;0
2003;Outros;Tardia de Caxias;23276
2003;Outros;Outras(2);711372
2004;Tintas;TINTAS;447942704
2004;Outros;Bacarina;17570
2004;Outros;Bailey;35614
2004;Outros;Bordo;70888283
2004;Outros;Bourdin (S);0
2004;Outros;BRS Carmen;0
2004;Outros;BRS Cora;0
2004;Outros;BRS Magna;0
2004;Outros;BRS Margot;0
2004;Outros;BRS Morena;0
2004;Outros;BRS Núbia;0
2004;Outros;BRS Rúbea;230237
2004;Outros;BRS Violeta;0
2004;Outros;BRS Vitória;0
2004;Outros;Champagnon (Champanheta);23144
2004;Outros;Coleções;5386
2004;Outros;Concord;36107207
2004;Outros;Concord clone 30;0
2004;Outros;Couderc;30938797
2004;Outros;Cynthiana(1);1093197
2004;Outros;Herbemont;18289740
2004;Outros;IAC 138022;0
2004;Outros;Isabel;245112515
2004;Outros;Isabel Precoce;0
2004;Outros;Jacquez;31496317
2004;Outros;Kyoko;0
2004;Outros;Landot;0
2004;Outros;Mistura de uvas americanas tinto;0
2004;Outros;Oberlin;4470
2004;Outros;Othello;0
2004;Outros;Paco;0
2004;Outros;Patricia;0
2004;Outros;Seibel;6249764
2004;Outros;Seibel 2 (seibeleto);6330118
2004;Outros;Seyve Willard (Tinta);1120345
2004;Outros;Vênus;0
2004;Brancas;BRANCAS E ROSADAS;68479972
2004;Outros;Baco;0
2004;Outros;Bokay;0
2004;Outros;BRS Bibiana;0
2004;Outros;BRS Clara;0
2004;Outros;BRS Lorena;151131
2004;Outros;Couderc 13;9332646
2004;Outros;Delaware;0
2004;Outros;Dona Zillá;51939
2004;Outros;Dut Chess;0
2004;Outros;Goethe;514160
2004;Outros;IAC;0
2004;Outros;Juliana;0
2004;Outros;Martha;17610
2004;Outros;Mistura de uvas americanas;0
2004;Outros;Moscato Embrapa;2328928
2004;Outros;Niagara;0
2004;Outros;Niagara Branca;41747941
2004;Outros;Niagara Rosada;12632861
2004;Outros;Poloske;0
2004;Outros;Seleções;0
2004;Outros;Seyve Villard;1029919
2004;Outros;Seyve Villard 5276;661492
2004;Outros;Seyve Villard 12375;0
2004;Outros;Tardia de Caxias;11345
2004;Outros;Outras(2);0
2005;Tintas;TINTAS;359381282
2005;Outros;Bacarina;21520
2005;Outros;Bailey;66503
2005;Outros;Bordo;64174362
2005;Outros;Bourdin (S);0
2005;Outros;BRS Carmen;0
2005;Outros;BRS Cora;0
2005;Outros;BRS Magna;0
2005;Outros;BRS Margot;0
2005;Outros;BRS Morena;0
2005;Outros;BRS Núbia;0
2005;Outros;BRS Rúbea;308905
2005;Outros;BRS Violeta;0
2005;Outros;BRS Vitória;0
2005;Outros;Champagnon (Champanheta);5643
2005;Outros;Coleções;10905
2005;Outros;Concord;37460265
2005;Outros;Concord clone 30;0
2005;Outros;Couderc;25596933
2005;Outros;Cynthiana(1);977034
2005;Outros;Herbemont;14772530
2005;Outros;IAC 138022;0
2005;Outros;Isabel;185966788
2005;Outros;Isabel Precoce;0
2005;Outros;Jacquez;20571911
2005;Outros;Kyoko;0
2005;Outros;Landot;0
2005;Outros;Mistura de uvas americanas tinto;0
2005;Outros;Oberlin;2855
2005;Outros;Othello;0
2005;Outros;Paco;0
2005;Outros;Patricia;14864
2005;Outros;Seibel;5824509
2005;Outros;Seibel 2 (seibeleto);2559450
2005;Outros;Seyve Willard (Tinta);1032585
2005;Outros;Vênus;13720
2005;Brancas;BRANCAS E ROSADAS;63289135
2005;Outros;Baco;0
2005;Outros;Bokay;0
2005;Outros;BRS Bibiana;0
2005;Outros;BRS Clara;0
2005;Outros;BRS Lorena;565303
2005;Outros;Couderc 13;7870793
2005;Outros;Delaware;0
2005;Outros;Dona Zillá;46844
2005;Outros;Dut Chess;0
2005;Outros;Goethe;522887
2005;Outros;IAC;0
2005;Outros;Juliana;0
2005;Outros;Martha;10060
2005;Outros;Mistura de uvas americanas;0
2005;Outros;Moscato Embrapa;2813056
2005;Outros;Niagara;0
2005;Outros;Niagara Branca;37394435
2005;Outros;Niagara Rosada;12605714
2005;Outros;Poloske;0
2005;Outros;Seleções;0
2005;Outros;Seyve Villard;952715
2005;Outros;Seyve Villard 5276;494908
2005;Outros;Seyve Villard 12375;0
2005;Outros;Tardia de Caxias;12420
2005;Outros;Outras(2);0
2006;Tintas;TINTAS;310671646
2006;Outros;Bacarina;11545
2006;Outros;Bailey;94805
2006;Outros;Bordo;54568468
2006;Outros;Bourdin (S);0
2006;Outros;BRS Carmen;0
2006;Outros;BRS Cora;0
2006;Outros;BRS Magna;0
2006;Outros;BRS Margot;0
2006;Outros;BRS Morena;0
2006;Outros;BRS Núbia;0
2006;Outros;BRS Rúbea;366671
2006;Outros;BRS Violeta;0
2006;Outros;BRS Vitória;0
2006;Outros;Champagnon (Champanheta);10848
2006;Outros;Coleções;13311
2006;Outros;Concord;26526274
2006;Outros;Concord clone 30;0
2006;Outros;Couderc;23869435
2006;Outros;Cynthiana(1);932587
2006;Outros;Herbemont;11490495
2006;Outros;IAC 138022;0
2006;Outros;Isabel;163125701
2006;Outros;Isabel Precoce;8140
2006;Outros;Jacquez;21500205
2006;Outros;Kyoko;0
2006;Outros;Landot;0
2006;Outros;Mistura de uvas americanas tinto;0
2006;Outros;Oberlin;952
2006;Outros;Othello;0
2006;Outros;Paco;0
2006;Outros;Patricia;20310
2006;Outros;Seibel;4764595
2006;Outros;Seibel 2 (seibeleto);2417681
2006;Outros;Seyve Willard (Tinta);949623
2006;Outros;Vênus;0
2006;Brancas;BRANCAS E ROSADAS;56411010
2006;Outros;Baco;28300
2006;Outros;Bokay;0
2006;Outros;BRS Bibiana;0
2006;Outros;BRS Clara;0
2006;Outros;BRS Lorena;1366570
2006;Outros;Couderc 13;7903159
2006;Outros;Delaware;0
2006;Outros;Dona Zillá;13660
2006;Outros;Dut Chess;0
2006;Outros;Goethe;491419
2006;Outros;IAC;0
2006;Outros;Juliana;0
2006;Outros;Martha;9302
2006;Outros;Mistura de uvas americanas;0
2006;Outros;Moscato Embrapa;4274628
2006;Outros;Niagara;0
2006;Outros;Niagara Branca;32398672
2006;Outros;Niagara Rosada;8736346
2006;Outros;Poloske;0
2006;Outros;Seleções;2360
2006;Outros;Seyve Villard;915917
2006;Outros;Seyve Villard 5276;260294
2006;Outros;Seyve Villard 12375;0
2006;Outros;Tardia de Caxias;10383
2006;Outros;Outras(2);0
2007;Tintas;TINTAS;430628346
2007;Outros;Bacarina;12070
2007;Outros;Bailey;236139
2007;Outros;Bordo;76907674
2007;Outros;Bourdin (S);0
2007;Outros;BRS Carmen;0
2007;Outros;BRS Cora;4370
2007;Outros;BRS Magna;0
2007;Outros;BRS Margot;0
2007;Outros;BRS Morena;0
2007;Outros;BRS Núbia;0
2007;Outros;BRS Rúbea;605247
2007;Outros;BRS Violeta;0
2007;Outros;BRS Vitória;0
2007;Outros;Champagnon (Champanheta);7130
2007;Outros;Coleções;30942
2007;Outros;Concord;25732390
2007;Outros;Concord clone 30;0
2007;Outros;Couderc;32652378
2007;Outros;Cynthiana(1);1705777
2007;Outros;Herbemont;18204806
2007;Outros;IAC 138022;0
2007;Outros;Isabel;228558808
2007;Outros;Isabel Precoce;86037
2007;Outros;Jacquez;32478164
2007;Outros;Kyoko;0
2007;Outros;Landot;0
2007;Outros;Mistura de uvas americanas tinto;0
2007;Outros;Oberlin;3060
2007;Outros;Othello;0
2007;Outros;Paco;0
2007;Outros;Patricia;38018
2007;Outros;Seibel;8603117
2007;Outros;Seibel 2 (seibeleto);3349837
2007;Outros;Seyve Willard (Tinta);1412382
2007;Outros;Vênus;0
2007;Brancas;BRANCAS E ROSADAS;67888444
2007;Outros;Baco;0
2007;Outros;Bokay;0
2007;Outros;BRS Bibiana;0
2007;Outros;BRS Clara;0
2007;Outros;BRS Lorena;3312021
2007;Outros;Couderc 13;11367849
2007;Outros;Delaware;0
2007;Outros;Dona Zillá;57310
2007;Outros;Dut Chess;0
2007;Outros;Goethe;791379
2007;Outros;IAC;0
2007;Outros;Juliana;7000
2007;Outros;Martha;6038
2007;Outros;Mistura de uvas americanas;0
2007;Outros;Moscato Embrapa;6621952
2007;Outros;Niagara;0
2007;Outros;Niagara Branca;33749294
2007;Outros;Niagara Rosada;10383783
2007;Outros;Poloske;0
2007;Outros;Seleções;5370
2007;Outros;Seyve Villard;1139845
2007;Outros;Seyve Villard 5276;406600
2007;Outros;Seyve Villard 12375;0
2007;Outros;Tardia de Caxias;40003
2007;Outros;Outras(2);0
2008;Tintas;TINTAS;466504230
2008;Outros;Bacarina;16780
2008;Outros;Bailey;235828
2008;Outros;Bordo;97644667
2008;Outros;Bourdin (S);0
2008;Outros;BRS Carmen;0
2008;Outros;BRS Cora;59160
2008;Outros;BRS Magna;0
2008;Outros;BRS Margot;0
2008;Outros;BRS Morena;0
2008;Outros;BRS Núbia;0
2008;Outros;BRS Rúbea;785389
2008;Outros;BRS Violeta;4296
2008;Outros;BRS Vitória;0
2008;Outros;Champagnon (Champanheta);0
2008;Outros;Coleções;27400
2008;Outros;Concord;44291027
2008;Outros;Concord clone 30;0
2008;Outros;Couderc;33179502
2008;Outros;Cynthiana(1);1220666
2008;Outros;Herbemont;11962083
2008;Outros;IAC 138022;0
2008;Outros;Isabel;236664733
2008;Outros;Isabel Precoce;576083
2008;Outros;Jacquez;23447261
2008;Outros;Kyoko;0
2008;Outros;Landot;0
2008;Outros;Mistura de uvas americanas tinto;0
2008;Outros;Oberlin;0
2008;Outros;Othello;0
2008;Outros;Paco;0
2008;Outros;Patricia;50848
2008;Outros;Seibel;10059544
2008;Outros;Seibel 2 (seibeleto);4276672
2008;Outros;Seyve Willard (Tinta);1963751
2008;Outros;Vênus;38540
2008;Brancas;BRANCAS E ROSADAS;83917393
2008;Outros;Baco;0
2008;Outros;Bokay;0
2008;Outros;BRS Bibiana;0
2008;Outros;BRS Clara;0
2008;Outros;BRS Lorena;4861871
2008;Outros;Couderc 13;10071015
2008;Outros;Delaware;0
2008;Outros;Dona Zillá;29246
2008;Outros;Dut Chess;0
2008;Outros;Goethe;324838
2008;Outros;IAC;0
2008;Outros;Juliana;15380
2008;Outros;Martha;6586
2008;Outros;Mistura de uvas americanas;0
2008;Outros;Moscato Embrapa;8598555
2008;Outros;Niagara;0
2008;Outros;Niagara Branca;43629972
2008;Outros;Niagara Rosada;14753481
2008;Outros;Poloske;0
2008;Outros;Seleções;4280
2008;Outros;Seyve Villard;1156969
2008;Outros;Seyve Villard 5276;449229
2008;Outros;Seyve Villard 12375;0
2008;Outros;Tardia de Caxias;15971
2008;Outros;Outras(2);0
2009;Tintas;TINTAS;391196306
2009;Outros;Bacarina;10810
2009;Outros;Bailey;559815
2009;Outros;Bordo;69521354
2009;Outros;Bourdin (S);0
2009;Outros;BRS Carmen;0
2009;Outros;BRS Cora;335038
2009;Outros;BRS Magna;0
2009;Outros;BRS Margot;0
2009;Outros;BRS Morena;0
2009;Outros;BRS Núbia;0
2009;Outros;BRS Rúbea;718461
2009;Outros;BRS Violeta;132764
2009;Outros;BRS Vitória;0
2009;Outros;Champagnon (Champanheta);17498
2009;Outros;Coleções;27109
2009;Outros;Concord;39227727
2009;Outros;Concord clone 30;0
2009;Outros;Couderc;29388964
2009;Outros;Cynthiana(1);1279382
2009;Outros;Herbemont;10968175
2009;Outros;IAC 138022;0
2009;Outros;Isabel;199729598
2009;Outros;Isabel Precoce;1632808
2009;Outros;Jacquez;24273653
2009;Outros;Kyoko;5395
2009;Outros;Landot;0
2009;Outros;Mistura de uvas americanas tinto;0
2009;Outros;Oberlin;0
2009;Outros;Othello;0
2009;Outros;Paco;0
2009;Outros;Patricia;20380
2009;Outros;Seibel;7731667
2009;Outros;Seibel 2 (seibeleto);3974185
2009;Outros;Seyve Willard (Tinta);1626063
2009;Outros;Vênus;15460
2009;Brancas;BRANCAS E ROSADAS;71110317
2009;Outros;Baco;0
2009;Outros;Bokay;0
2009;Outros;BRS Bibiana;0
2009;Outros;BRS Clara;0
2009;Outros;BRS Lorena;6117429
2009;Outros;Couderc 13;11021450
2009;Outros;Delaware;0
2009;Outros;Dona Zillá;44650
2009;Outros;Dut Chess;0
2009;Outros;Goethe;480376
2009;Outros;IAC;0
2009;Outros;Juliana;4060
2009;Outros;Martha;6433
2009;Outros;Mistura de uvas americanas;0
2009;Outros;Moscato Embrapa;11229449
2009;Outros;Niagara;0
2009;Outros;Niagara Branca;30822840
2009;Outros;Niagara Rosada;9975809
2009;Outros;Poloske;0
2009;Outros;Seleções;0
2009;Outros;Seyve Villard;1094276
2009;Outros;Seyve Villard 5276;305108
2009;Outros;Seyve Villard 12375;0
2009;Outros;Tardia de Caxias;8437
2009;Outros;Outras(2);0
2010;Tintas;TINTAS;409514092
2010;Outros;Bacarina;7850
2010;Outros;Bailey;604895
2010;Outros;Bordo;89066377
2010;Outros;Bourdin (S);26990
2010;Outros;BRS Carmen;2296
2010;Outros;BRS Cora;1178530
2010;Outros;BRS Magna;0
2010;Outros;BRS Margot;0
2010;Outros;BRS Morena;12114
2010;Outros;BRS Núbia;0
2010;Outros;BRS Rúbea;876076
2010;Outros;BRS Violeta;979695
2010;Outros;BRS Vitória;0
2010;Outros;Champagnon (Champanheta);6000
