ano;tipo_uva;cultivar;quantidade
1996;Outros;Flora;346727
1996;Outros;Garganega;0
1996;Outros;Gewurztraminer;844959
1996;Outros;Gouveio;0
1996;Outros;Gros Manseng;0
1996;Outros;Italia (Pirovano 65) (PE);0
1996;Outros;Maccabeo;0
1996;Outros;Malvasia;1587944
1996;Outros;Malvasia Amarela;0
1996;Outros;Malvasia Bianca;0
1996;Outros;Malvasia Chianti;0
1996;Outros;Malvasia Verde;0
1996;Outros;Malvasia di Candia;0
1996;Outros;Malvasia Istriana;0
1996;Outros;Mistura de uvas viníferas branco;0
1996;Outros;Mistura de uvas viníferas rosado;0
1996;Outros;Moscato Branco;14374633
1996;Outros;Moscato Canelli;0
1996;Outros;Moscato Giallo;0
1996;Outros;Moscato Nazareno;0
1996;Outros;Moscato Bianco R2;0
1996;Outros;Moscato de Alexandria;0
1996;Outros;Moscato Rosado;0
1996;Outros;Muscat à Petits Grains;0
1996;Outros;Muller Thurgau;15307
1996;Outros;Muscadelle;842
1996;Outros;Ora;0
1996;Outros;Palomino;29436
1996;Outros;Petit Manseng;0
1996;Outros;Peverella;541364
1996;Outros;Pinot Blanc;536426
1996;Outros;Pinot Gris;3358
1996;Outros;Prosecco;325159
1996;Outros;Red Veltliner;10527
1996;Outros;Riesling Italico;8270792
1996;Outros;Riesling Renano;609615
1996;Outros;Sauvignon Blanc(2);945476
1996;Outros;Sauvignon Gris;0
1996;Outros;Seara Nova;90729
1996;Outros;Semillon;4078162
1996;Outros;Schonburger;0
1996;Outros;Sylvaner;54173
1996;Outros;Tocai Friulano;3357
1996;Outros;Trebbiano;5201279
1996;Outros;Trebbiano Toscano;0
1996;Outros;Verdea;1837
1996;Outros;Verdelho;0
1996;Outros;Verdiso;0
1996;Outros;Vermentino;16910
1996;Outros;Vernaccia;458887
1996;Outros;Viogner;0
1996;Outros;Viognier;0
1996;Outros;Outras(3);34280
1997;Tintas;TINTAS;19980696
1997;Outros;Alicante Bouschet;67471
1997;Outros;Ancelota;0
1997;Outros;Aramon;0
1997;Outros;Alfrocheiro;0
1997;Outros;Arinarnoa;0
1997;Outros;Aspirant Bouschet;0
1997;Outros;Barbera;342488
1997;Outros;Bonarda;51131
1997;Outros;Cabernet Franc;3420121
1997;Outros;Cabernet Sauvignon;4936654
1997;Outros;Caladoc;0
1997;Outros;Campanario;0
1997;Outros;Canaiolo;2095
1997;Outros;Carignan;176
1997;Outros;Carmenere;11115
1997;Outros;Castelão;0
1997;Outros;Corvina;0
1997;Outros;Croatina;0
1997;Outros;Cinsaut;6000
1997;Outros;Dom Felder;0
1997;Outros;Dolcetto;0
1997;Outros;Durif;0
1997;Outros;Egiodola;0
1997;Outros;Ekigaina;0
1997;Outros;Festival (Sugraone);0
1997;Outros;Franconia;0
1997;Outros;Freisa;0
1997;Outros;Gamay St Romain;140363
1997;Outros;Gamay Beaujolais;320585
1997;Outros;Grand Noir;520
1997;Outros;Grenache;0
1997;Outros;Jaen;0
1997;Outros;Lagrein;0
1997;Outros;Lambrusco;46645
1997;Outros;Malbec;63518
1997;Outros;Marzemina;42699
1997;Outros;Merlot;5443902
1997;Outros;Marselan;0
1997;Outros;Mistura de uvas viníferas tinto;0
1997;Outros;Molinera;0
1997;Outros;Montepulciano;0
1997;Outros;Moscato Bailey;0
1997;Outros;Napa Gamay;270240
1997;Outros;Nebbiolo;13639
1997;Outros;Petit Verdot;0
1997;Outros;Petite Sirah;222324
1997;Outros;Pinotage;524028
1997;Outros;Pinot Noir;594713
1997;Outros;Pinot Saint George;210980
1997;Outros;Piriquita;0
1997;Outros;Primitivo;0
1997;Outros;Rebo;0
1997;Outros;Refosco;0
1997;Outros;Rondinella;0
1997;Outros;Ruby Cabernet;17004
1997;Outros;Sangiovese;3312
1997;Outros;Saperavi;0
1997;Outros;Sira (falsa);28137
1997;Outros;Tannat;1511421
1997;Outros;Tempranillo;0
1997;Outros;Teroldego;0
1997;Outros;Torrontes;0
1997;Outros;Tinta Barroca;0
1997;Outros;Tinta Roriz;0
1997;Outros;Touriga Francesa;0
1997;Outros;Touriga Nacional;0
1997;Outros;Tinta Madeira;0
1997;Outros;Tintoria;0
1997;Outros;Trincdeira;0
1997;Outros;Trousseau;0
1997;Outros;Zinfandel;1689415
1997;Outros;Outras1;0
1997;Brancas;BRANCAS E ROSADAS;44119355
1997;Outros;Aliatico;0
1997;Outros;Aligote;0
1997;Outros;Altesse;0
1997;Outros;Alvarinho;0
1997;Outros;Arriloba;0
1997;Outros;Auxerrois;616
1997;Outros;Burger;25067
1997;Outros;Chardonnay;4745010
1997;Outros;Chasselas;130461
1997;Outros;Chenin Blanc;588756
1997;Outros;Clairette(1);0
1997;Outros;Colombard;0
1997;Outros;Flora;585629
1997;Outros;Garganega;0
1997;Outros;Gewurztraminer;838944
1997;Outros;Gouveio;0
1997;Outros;Gros Manseng;0
1997;Outros;Italia (Pirovano 65) (PE);0
1997;Outros;Maccabeo;0
1997;Outros;Malvasia;1957293
1997;Outros;Malvasia Amarela;0
1997;Outros;Malvasia Bianca;40689
1997;Outros;Malvasia Chianti;0
1997;Outros;Malvasia Verde;0
1997;Outros;Malvasia di Candia;0
1997;Outros;Malvasia Istriana;0
1997;Outros;Mistura de uvas viníferas branco;0
1997;Outros;Mistura de uvas viníferas rosado;0
1997;Outros;Moscato Branco;13576155
1997;Outros;Moscato Canelli;0
1997;Outros;Moscato Giallo;0
1997;Outros;Moscato Nazareno;0
1997;Outros;Moscato Bianco R2;0
1997;Outros;Moscato de Alexandria;0
1997;Outros;Moscato Rosado;0
1997;Outros;Muscat à Petits Grains;0
1997;Outros;Muller Thurgau;19699
1997;Outros;Muscadelle;1342
1997;Outros;Ora;0
1997;Outros;Palomino;16819
1997;Outros;Petit Manseng;0
1997;Outros;Peverella;522848
1997;Outros;Pinot Blanc;421175
1997;Outros;Pinot Gris;992
1997;Outros;Prosecco;319186
1997;Outros;Red Veltliner;0
1997;Outros;Riesling Italico;8184477
1997;Outros;Riesling Renano;616675
1997;Outros;Sauvignon Blanc(2);1022535
1997;Outros;Sauvignon Gris;0
1997;Outros;Seara Nova;72809
1997;Outros;Semillon;3656512
1997;Outros;Schonburger;0
1997;Outros;Sylvaner;46259
1997;Outros;Tocai Friulano;811
1997;Outros;Trebbiano;6147074
1997;Outros;Trebbiano Toscano;0
1997;Outros;Verdea;0
1997;Outros;Verdelho;0
1997;Outros;Verdiso;1250
1997;Outros;Vermentino;20335
1997;Outros;Vernaccia;509954
1997;Outros;Viogner;0
1997;Outros;Viognier;0
1997;Outros;Outras(3);49983
1998;Tintas;TINTAS;13590968
1998;Outros;Alicante Bouschet;64396
1998;Outros;Ancelota;0
1998;Outros;Aramon;0
1998;Outros;Alfrocheiro;0
1998;Outros;Arinarnoa;0
1998;Outros;Aspirant Bouschet;0
1998;Outros;Barbera;183269
1998;Outros;Bonarda;33225
1998;Outros;Cabernet Franc;2588929
1998;Outros;Cabernet Sauvignon;3564802
1998;Outros;Caladoc;0
1998;Outros;Campanario;0
1998;Outros;Canaiolo;1354
1998;Outros;Carignan;0
1998;Outros;Carmenere;10100
1998;Outros;Castelão;0
1998;Outros;Corvina;0
1998;Outros;Croatina;0
1998;Outros;Cinsaut;5700
1998;Outros;Dom Felder;0
1998;Outros;Dolcetto;0
1998;Outros;Durif;0
1998;Outros;Egiodola;0
1998;Outros;Ekigaina;0
1998;Outros;Festival (Sugraone);0
1998;Outros;Franconia;0
1998;Outros;Freisa;0
1998;Outros;Gamay St Romain;154220
1998;Outros;Gamay Beaujolais;450296
1998;Outros;Grand Noir;422
1998;Outros;Grenache;0
1998;Outros;Jaen;0
1998;Outros;Lagrein;0
1998;Outros;Lambrusco;45240
1998;Outros;Malbec;12977
1998;Outros;Marzemina;1390
1998;Outros;Merlot;3188079
1998;Outros;Marselan;0
1998;Outros;Mistura de uvas viníferas tinto;0
1998;Outros;Molinera;0
1998;Outros;Montepulciano;0
1998;Outros;Moscato Bailey;0
1998;Outros;Napa Gamay;238000
1998;Outros;Nebbiolo;12305
1998;Outros;Petit Verdot;0
1998;Outros;Petite Sirah;78455
1998;Outros;Pinotage;629762
1998;Outros;Pinot Noir;276386
1998;Outros;Pinot Saint George;171750
1998;Outros;Piriquita;0
1998;Outros;Primitivo;0
1998;Outros;Rebo;0
1998;Outros;Refosco;0
1998;Outros;Rondinella;0
1998;Outros;Ruby Cabernet;16033
1998;Outros;Sangiovese;0
1998;Outros;Saperavi;0
1998;Outros;Sira (falsa);0
1998;Outros;Tannat;1270299
1998;Outros;Tempranillo;0
1998;Outros;Teroldego;0
1998;Outros;Torrontes;0
1998;Outros;Tinta Barroca;0
1998;Outros;Tinta Roriz;0
1998;Outros;Touriga Francesa;0
1998;Outros;Touriga Nacional;0
1998;Outros;Tinta Madeira;0
1998;Outros;Tintoria;0
1998;Outros;Trincdeira;0
1998;Outros;Trousseau;0
1998;Outros;Zinfandel;593579
1998;Outros;Outras1;0
1998;Brancas;BRANCAS E ROSADAS;32115220
1998;Outros;Aliatico;0
1998;Outros;Aligote;23716
1998;Outros;Altesse;0
1998;Outros;Alvarinho;0
1998;Outros;Arriloba;17439
1998;Outros;Auxerrois;0
1998;Outros;Burger;12295
1998;Outros;Chardonnay;2966716
1998;Outros;Chasselas;80410
1998;Outros;Chenin Blanc;398013
1998;Outros;Clairette(1);0
1998;Outros;Colombard;171673
1998;Outros;Flora;311974
1998;Outros;Garganega;0
1998;Outros;Gewurztraminer;417301
1998;Outros;Gouveio;0
1998;Outros;Gros Manseng;0
1998;Outros;Italia (Pirovano 65) (PE);0
1998;Outros;Maccabeo;0
1998;Outros;Malvasia;1718461
1998;Outros;Malvasia Amarela;0
1998;Outros;Malvasia Bianca;4710
1998;Outros;Malvasia Chianti;0
1998;Outros;Malvasia Verde;0
1998;Outros;Malvasia di Candia;0
1998;Outros;Malvasia Istriana;0
1998;Outros;Mistura de uvas viníferas branco;0
1998;Outros;Mistura de uvas viníferas rosado;0
1998;Outros;Moscato Branco;9495554
1998;Outros;Moscato Canelli;0
1998;Outros;Moscato Giallo;0
1998;Outros;Moscato Nazareno;0
1998;Outros;Moscato Bianco R2;0
1998;Outros;Moscato de Alexandria;0
1998;Outros;Moscato Rosado;0
1998;Outros;Muscat à Petits Grains;0
1998;Outros;Muller Thurgau;15232
1998;Outros;Muscadelle;2489
1998;Outros;Ora;0
1998;Outros;Palomino;13406
1998;Outros;Petit Manseng;0
1998;Outros;Peverella;543544
1998;Outros;Pinot Blanc;257467
1998;Outros;Pinot Gris;0
1998;Outros;Prosecco;249502
1998;Outros;Red Veltliner;0
1998;Outros;Riesling Italico;4532556
1998;Outros;Riesling Renano;859540
1998;Outros;Sauvignon Blanc(2);722142
1998;Outros;Sauvignon Gris;0
1998;Outros;Seara Nova;3707
1998;Outros;Semillon;2794570
1998;Outros;Schonburger;0
1998;Outros;Sylvaner;764782
1998;Outros;Tocai Friulano;675
1998;Outros;Trebbiano;5416678
1998;Outros;Trebbiano Toscano;0
1998;Outros;Verdea;0
1998;Outros;Verdelho;0
1998;Outros;Verdiso;0
1998;Outros;Vermentino;1130
1998;Outros;Vernaccia;319538
1998;Outros;Viogner;0
1998;Outros;Viognier;0
1998;Outros;Outras(3);0
1999;Tintas;TINTAS;18051102
1999;Outros;Alicante Bouschet;102174
1999;Outros;Ancelota;0
1999;Outros;Aramon;0
1999;Outros;Alfrocheiro;0
1999;Outros;Arinarnoa;0
1999;Outros;Aspirant Bouschet;0
1999;Outros;Barbera;149019
1999;Outros;Bonarda;88710
1999;Outros;Cabernet Franc;2910807
1999;Outros;Cabernet Sauvignon;4490054
1999;Outros;Caladoc;0
1999;Outros;Campanario;0
1999;Outros;Canaiolo;1961
1999;Outros;Carignan;0
1999;Outros;Carmenere;15050
1999;Outros;Castelão;0
1999;Outros;Corvina;0
1999;Outros;Croatina;0
1999;Outros;Cinsaut;14800
1999;Outros;Dom Felder;0
1999;Outros;Dolcetto;0
1999;Outros;Durif;0
1999;Outros;Egiodola;188625
1999;Outros;Ekigaina;0
1999;Outros;Festival (Sugraone);0
1999;Outros;Franconia;0
1999;Outros;Freisa;0
1999;Outros;Gamay St Romain;569713
1999;Outros;Gamay Beaujolais;215226
1999;Outros;Grand Noir;0
1999;Outros;Grenache;0
1999;Outros;Jaen;0
1999;Outros;Lagrein;0
1999;Outros;Lambrusco;67305
1999;Outros;Malbec;43135
1999;Outros;Marzemina;0
1999;Outros;Merlot;5071616
1999;Outros;Marselan;0
1999;Outros;Mistura de uvas viníferas tinto;0
1999;Outros;Molinera;0
1999;Outros;Montepulciano;0
1999;Outros;Moscato Bailey;0
1999;Outros;Napa Gamay;216540
1999;Outros;Nebbiolo;0
1999;Outros;Petit Verdot;0
1999;Outros;Petite Sirah;109791
1999;Outros;Pinotage;935337
1999;Outros;Pinot Noir;471462
1999;Outros;Pinot Saint George;195560
1999;Outros;Piriquita;0
1999;Outros;Primitivo;0
1999;Outros;Rebo;0
1999;Outros;Refosco;0
1999;Outros;Rondinella;0
1999;Outros;Ruby Cabernet;24678
1999;Outros;Sangiovese;0
1999;Outros;Saperavi;0
1999;Outros;Sira (falsa);0
1999;Outros;Tannat;2077578
1999;Outros;Tempranillo;0
1999;Outros;Teroldego;0
1999;Outros;Torrontes;0
1999;Outros;Tinta Barroca;0
1999;Outros;Tinta Roriz;0
1999;Outros;Touriga Francesa;0
1999;Outros;Touriga Nacional;0
1999;Outros;Tinta Madeira;0
1999;Outros;Tintoria;0
1999;Outros;Trincdeira;0
1999;Outros;Trousseau;0
1999;Outros;Zinfandel;84271
1999;Outros;Outras1;7690
1999;Brancas;BRANCAS E ROSADAS;40486844
1999;Outros;Aliatico;0
1999;Outros;Aligote;0
1999;Outros;Altesse;0
1999;Outros;Alvarinho;0
1999;Outros;Arriloba;26135
1999;Outros;Auxerrois;0
1999;Outros;Burger;14427
1999;Outros;Chardonnay;1501537
1999;Outros;Chasselas;267566
1999;Outros;Chenin Blanc;492063
1999;Outros;Clairette(1);0
1999;Outros;Colombard;282698
1999;Outros;Flora;496779
1999;Outros;Garganega;0
1999;Outros;Gewurztraminer;293892
1999;Outros;Gouveio;0
1999;Outros;Gros Manseng;0
1999;Outros;Italia (Pirovano 65) (PE);0
1999;Outros;Maccabeo;0
1999;Outros;Malvasia;1184410
1999;Outros;Malvasia Amarela;175917
1999;Outros;Malvasia Bianca;0
1999;Outros;Malvasia Chianti;0
1999;Outros;Malvasia Verde;173550
1999;Outros;Malvasia di Candia;0
1999;Outros;Malvasia Istriana;0
1999;Outros;Mistura de uvas viníferas branco;0
1999;Outros;Mistura de uvas viníferas rosado;0
1999;Outros;Moscato Branco;19636525
1999;Outros;Moscato Canelli;0
1999;Outros;Moscato Giallo;1217
1999;Outros;Moscato Nazareno;0
1999;Outros;Moscato Bianco R2;0
1999;Outros;Moscato de Alexandria;0
1999;Outros;Moscato Rosado;0
1999;Outros;Muscat à Petits Grains;0
1999;Outros;Muller Thurgau;19128
1999;Outros;Muscadelle;0
1999;Outros;Ora;0
1999;Outros;Palomino;19023
1999;Outros;Petit Manseng;0
1999;Outros;Peverella;224731
1999;Outros;Pinot Blanc;229112
1999;Outros;Pinot Gris;257
1999;Outros;Prosecco;228568
1999;Outros;Red Veltliner;0
1999;Outros;Riesling Italico;6573788
1999;Outros;Riesling Renano;479779
1999;Outros;Sauvignon Blanc(2);840555
1999;Outros;Sauvignon Gris;0
1999;Outros;Seara Nova;9550
1999;Outros;Semillon;2710748
1999;Outros;Schonburger;0
1999;Outros;Sylvaner;84391
1999;Outros;Tocai Friulano;752
1999;Outros;Trebbiano;4189110
1999;Outros;Trebbiano Toscano;0
1999;Outros;Verdea;0
1999;Outros;Verdelho;0
1999;Outros;Verdiso;1654
1999;Outros;Vermentino;12833
1999;Outros;Vernaccia;315739
1999;Outros;Viogner;0
1999;Outros;Viognier;0
1999;Outros;Outras(3);410
2000;Tintas;TINTAS;23975805
2000;Outros;Alicante Bouschet;160318
2000;Outros;Ancelota;26088
2000;Outros;Aramon;0
2000;Outros;Alfrocheiro;0
2000;Outros;Arinarnoa;0
2000;Outros;Aspirant Bouschet;0
2000;Outros;Barbera;397479
2000;Outros;Bonarda;67152
2000;Outros;Cabernet Franc;4419829
2000;Outros;Cabernet Sauvignon;4591561
2000;Outros;Caladoc;0
2000;Outros;Campanario;0
2000;Outros;Canaiolo;4927
2000;Outros;Carignan;0
2000;Outros;Carmenere;26460
2000;Outros;Castelão;0
2000;Outros;Corvina;0
2000;Outros;Croatina;0
2000;Outros;Cinsaut;0
2000;Outros;Dom Felder;0
2000;Outros;Dolcetto;0
2000;Outros;Durif;0
2000;Outros;Egiodola;325911
2000;Outros;Ekigaina;0
2000;Outros;Festival (Sugraone);0
2000;Outros;Franconia;0
2000;Outros;Freisa;0
2000;Outros;Gamay St Romain;86966
2000;Outros;Gamay Beaujolais;557368
2000;Outros;Grand Noir;0
2000;Outros;Grenache;298
2000;Outros;Jaen;0
2000;Outros;Lagrein;0
2000;Outros;Lambrusco;45815
2000;Outros;Malbec;105730
2000;Outros;Marzemina;7765
2000;Outros;Merlot;6223276
2000;Outros;Marselan;0
2000;Outros;Mistura de uvas viníferas tinto;0
2000;Outros;Molinera;0
2000;Outros;Montepulciano;0
2000;Outros;Moscato Bailey;0
2000;Outros;Napa Gamay;290790
2000;Outros;Nebbiolo;80
2000;Outros;Petit Verdot;0
2000;Outros;Petite Sirah;177654
2000;Outros;Pinotage;1851305
2000;Outros;Pinot Noir;621890
2000;Outros;Pinot Saint George;255810
2000;Outros;Piriquita;0
2000;Outros;Primitivo;0
2000;Outros;Rebo;0
2000;Outros;Refosco;0
2000;Outros;Rondinella;0
2000;Outros;Ruby Cabernet;42699
2000;Outros;Sangiovese;684
2000;Outros;Saperavi;0
2000;Outros;Sira (falsa);0
2000;Outros;Tannat;3487128
2000;Outros;Tempranillo;0
2000;Outros;Teroldego;0
2000;Outros;Torrontes;0
2000;Outros;Tinta Barroca;0
2000;Outros;Tinta Roriz;0
2000;Outros;Touriga Francesa;0
2000;Outros;Touriga Nacional;0
2000;Outros;Tinta Madeira;0
2000;Outros;Tintoria;0
2000;Outros;Trincdeira;0
2000;Outros;Trousseau;0
2000;Outros;Zinfandel;189989
2000;Outros;Outras1;10833
2000;Brancas;BRANCAS E ROSADAS;49613743
2000;Outros;Aliatico;0
2000;Outros;Aligote;0
2000;Outros;Altesse;0
2000;Outros;Alvarinho;0
2000;Outros;Arriloba;0
2000;Outros;Auxerrois;0
2000;Outros;Burger;13028
2000;Outros;Chardonnay;2873611
2000;Outros;Chasselas;179914
2000;Outros;Chenin Blanc;496981
2000;Outros;Clairette(1);0
2000;Outros;Colombard;343181
2000;Outros;Flora;581824
2000;Outros;Garganega;0
2000;Outros;Gewurztraminer;474897
2000;Outros;Gouveio;0
2000;Outros;Gros Manseng;0
2000;Outros;Italia (Pirovano 65) (PE);0
2000;Outros;Maccabeo;0
2000;Outros;Malvasia;0
2000;Outros;Malvasia Amarela;400884
2000;Outros;Malvasia Bianca;1792354
2000;Outros;Malvasia Chianti;0
2000;Outros;Malvasia Verde;60915
2000;Outros;Malvasia di Candia;403192
2000;Outros;Malvasia Istriana;0
2000;Outros;Mistura de uvas viníferas branco;0
2000;Outros;Mistura de uvas viníferas rosado;0
2000;Outros;Moscato Branco;19535723
2000;Outros;Moscato Canelli;0
2000;Outros;Moscato Giallo;17700
2000;Outros;Moscato Nazareno;0
2000;Outros;Moscato Bianco R2;0
2000;Outros;Moscato de Alexandria;0
2000;Outros;Moscato Rosado;31105
2000;Outros;Muscat à Petits Grains;0
2000;Outros;Muller Thurgau;22207
2000;Outros;Muscadelle;0
2000;Outros;Ora;0
2000;Outros;Palomino;28451
2000;Outros;Petit Manseng;0
2000;Outros;Peverella;556215
2000;Outros;Pinot Blanc;486786
2000;Outros;Pinot Gris;0
2000;Outros;Prosecco;455579
2000;Outros;Red Veltliner;0
2000;Outros;Riesling Italico;8855066
2000;Outros;Riesling Renano;380135
2000;Outros;Sauvignon Blanc(2);1156987
2000;Outros;Sauvignon Gris;0
2000;Outros;Seara Nova;18890
2000;Outros;Semillon;4310660
2000;Outros;Schonburger;0
2000;Outros;Sylvaner;129489
2000;Outros;Tocai Friulano;0
2000;Outros;Trebbiano;5413475
2000;Outros;Trebbiano Toscano;0
2000;Outros;Verdea;0
2000;Outros;Verdelho;0
2000;Outros;Verdiso;1435
2000;Outros;Vermentino;17835
2000;Outros;Vernaccia;501737
2000;Outros;Viogner;0
2000;Outros;Viognier;0
2000;Outros;Outras(3);73487
2001;Tintas;TINTAS;17853113
2001;Outros;Alicante Bouschet;160966
2001;Outros;Ancelota;47013
2001;Outros;Aramon;0
2001;Outros;Alfrocheiro;0
2001;Outros;Arinarnoa;0
2001;Outros;Aspirant Bouschet;0
2001;Outros;Barbera;142690
2001;Outros;Bonarda;47406
2001;Outros;Cabernet Franc;2989553
2001;Outros;Cabernet Sauvignon;3833890
2001;Outros;Caladoc;0
2001;Outros;Campanario;0
2001;Outros;Canaiolo;47142
2001;Outros;Carignan;20838
2001;Outros;Carmenere;4120
2001;Outros;Castelão;0
2001;Outros;Corvina;0
2001;Outros;Croatina;0
2001;Outros;Cinsaut;0
2001;Outros;Dom Felder;0
2001;Outros;Dolcetto;0
2001;Outros;Durif;0
2001;Outros;Egiodola;373345
2001;Outros;Ekigaina;0
2001;Outros;Festival (Sugraone);0
2001;Outros;Franconia;0
2001;Outros;Freisa;0
2001;Outros;Gamay St Romain;55041
2001;Outros;Gamay Beaujolais;351732
2001;Outros;Grand Noir;0
2001;Outros;Grenache;0
2001;Outros;Jaen;0
2001;Outros;Lagrein;0
2001;Outros;Lambrusco;82657
2001;Outros;Malbec;45079
2001;Outros;Marzemina;12261
2001;Outros;Merlot;4962355
2001;Outros;Marselan;0
2001;Outros;Mistura de uvas viníferas tinto;0
2001;Outros;Molinera;0
2001;Outros;Montepulciano;0
2001;Outros;Moscato Bailey;0
2001;Outros;Napa Gamay;248160
2001;Outros;Nebbiolo;0
2001;Outros;Petit Verdot;0
2001;Outros;Petite Sirah;109805
2001;Outros;Pinotage;1432456
2001;Outros;Pinot Noir;479490
2001;Outros;Pinot Saint George;121430
2001;Outros;Piriquita;0
2001;Outros;Primitivo;0
2001;Outros;Rebo;0
2001;Outros;Refosco;0
2001;Outros;Rondinella;0
2001;Outros;Ruby Cabernet;76483
2001;Outros;Sangiovese;1306
2001;Outros;Saperavi;0
2001;Outros;Sira (falsa);807
2001;Outros;Tannat;2051940
2001;Outros;Tempranillo;0
2001;Outros;Teroldego;0
2001;Outros;Torrontes;0
2001;Outros;Tinta Barroca;0
2001;Outros;Tinta Roriz;0
2001;Outros;Touriga Francesa;0
2001;Outros;Touriga Nacional;0
2001;Outros;Tinta Madeira;0
2001;Outros;Tintoria;0
2001;Outros;Trincdeira;0
2001;Outros;Trousseau;0
2001;Outros;Zinfandel;140148
2001;Outros;Outras1;15000
2001;Brancas;BRANCAS E ROSADAS;31608881
2001;Outros;Aliatico;0
2001;Outros;Aligote;0
2001;Outros;Altesse;0
2001;Outros;Alvarinho;0
2001;Outros;Arriloba;36661
2001;Outros;Auxerrois;0
2001;Outros;Burger;6507
2001;Outros;Chardonnay;2197800
2001;Outros;Chasselas;89938
2001;Outros;Chenin Blanc;343919
2001;Outros;Clairette(1);0
2001;Outros;Colombard;276372
2001;Outros;Flora;452383
2001;Outros;Garganega;0
2001;Outros;Gewurztraminer;291364
2001;Outros;Gouveio;0
2001;Outros;Gros Manseng;0
2001;Outros;Italia (Pirovano 65) (PE);0
2001;Outros;Maccabeo;0
2001;Outros;Malvasia;0
2001;Outros;Malvasia Amarela;326928
2001;Outros;Malvasia Bianca;785519
2001;Outros;Malvasia Chianti;0
2001;Outros;Malvasia Verde;244313
2001;Outros;Malvasia di Candia;273020
2001;Outros;Malvasia Istriana;0
2001;Outros;Mistura de uvas viníferas branco;0
2001;Outros;Mistura de uvas viníferas rosado;0
2001;Outros;Moscato Branco;12038417
2001;Outros;Moscato Canelli;7581
2001;Outros;Moscato Giallo;115727
2001;Outros;Moscato Nazareno;287347
2001;Outros;Moscato Bianco R2;0
2001;Outros;Moscato de Alexandria;0
2001;Outros;Moscato Rosado;1872
2001;Outros;Muscat à Petits Grains;0
2001;Outros;Muller Thurgau;12530
2001;Outros;Muscadelle;0
2001;Outros;Ora;0
2001;Outros;Palomino;19125
2001;Outros;Petit Manseng;0
2001;Outros;Peverella;325243
2001;Outros;Pinot Blanc;227064
2001;Outros;Pinot Gris;0
2001;Outros;Prosecco;365590
2001;Outros;Red Veltliner;0
2001;Outros;Riesling Italico;5573372
2001;Outros;Riesling Renano;212917
2001;Outros;Sauvignon Blanc(2);805245
2001;Outros;Sauvignon Gris;0
2001;Outros;Seara Nova;9120
2001;Outros;Semillon;2778595
2001;Outros;Schonburger;0
2001;Outros;Sylvaner;50867
2001;Outros;Tocai Friulano;0
2001;Outros;Trebbiano;3158394
2001;Outros;Trebbiano Toscano;0
2001;Outros;Verdea;0
2001;Outros;Verdelho;0
2001;Outros;Verdiso;1370
2001;Outros;Vermentino;11510
2001;Outros;Vernaccia;258814
2001;Outros;Viogner;0
2001;Outros;Viognier;0
2001;Outros;Outras(3);23457
2002;Tintas;TINTAS;19059959
2002;Outros;Alicante Bouschet;216461
2002;Outros;Ancelota;64318
2002;Outros;Aramon;0
2002;Outros;Alfrocheiro;0
2002;Outros;Arinarnoa;0
2002;Outros;Aspirant Bouschet;0
2002;Outros;Barbera;107641
2002;Outros;Bonarda;22983
2002;Outros;Cabernet Franc;2856507
2002;Outros;Cabernet Sauvignon;4752282
2002;Outros;Caladoc;0
2002;Outros;Campanario;0
2002;Outros;Canaiolo;500
2002;Outros;Carignan;0
2002;Outros;Carmenere;49380
2002;Outros;Castelão;0
2002;Outros;Corvina;0
2002;Outros;Croatina;0
2002;Outros;Cinsaut;0
2002;Outros;Dom Felder;0
2002;Outros;Dolcetto;0
2002;Outros;Durif;0
2002;Outros;Egiodola;512792
2002;Outros;Ekigaina;0
2002;Outros;Festival (Sugraone);0
2002;Outros;Franconia;0
2002;Outros;Freisa;0
2002;Outros;Gamay St Romain;46993
2002;Outros;Gamay Beaujolais;230492
2002;Outros;Grand Noir;459
2002;Outros;Grenache;0
2002;Outros;Jaen;0
2002;Outros;Lagrein;0
2002;Outros;Lambrusco;143175
2002;Outros;Malbec;65886
2002;Outros;Marzemina;25121
2002;Outros;Merlot;5836525
2002;Outros;Marselan;0
2002;Outros;Mistura de uvas viníferas tinto;0
2002;Outros;Molinera;0
2002;Outros;Montepulciano;0
2002;Outros;Moscato Bailey;0
2002;Outros;Napa Gamay;136760
2002;Outros;Nebbiolo;0
2002;Outros;Petit Verdot;0
2002;Outros;Petite Sirah;106091
2002;Outros;Pinotage;1111531
2002;Outros;Pinot Noir;496588
2002;Outros;Pinot Saint George;114360
2002;Outros;Piriquita;0
2002;Outros;Primitivo;0
2002;Outros;Rebo;0
2002;Outros;Refosco;0
2002;Outros;Rondinella;0
2002;Outros;Ruby Cabernet;178033
2002;Outros;Sangiovese;15572
2002;Outros;Saperavi;0
2002;Outros;Sira (falsa);0
2002;Outros;Tannat;1893300
2002;Outros;Tempranillo;0
2002;Outros;Teroldego;0
2002;Outros;Torrontes;0
2002;Outros;Tinta Barroca;0
2002;Outros;Tinta Roriz;0
2002;Outros;Touriga Francesa;0
2002;Outros;Touriga Nacional;0
2002;Outros;Tinta Madeira;1300
2002;Outros;Tintoria;0
2002;Outros;Trincdeira;0
2002;Outros;Trousseau;0
2002;Outros;Zinfandel;74289
2002;Outros;Outras1;620
2002;Brancas;BRANCAS E ROSADAS;28623940
2002;Outros;Aliatico;0
2002;Outros;Aligote;90
